0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-21.304987152951075,-7.401195595222221,-16.246513900303988,-13.554195660382884,12.566420793378379,-6.094693130833034,-8.739771799797966,-9.213873155835834,-13.241480005357303,-5.953068576379101,-8.742718882377428,-5.693881770946128,-0.5721282733368594,14.677522840952419,-0.07030604262618959,-2.716780059806162,25.218348691269878,11.385486038590392,-6.429242236846868,-22.323576060428437,-7.170408337552668,10.895769010801718,7.818326780113958,22.91269058015525,7.92727498946918,1.0833992439757412,1.9579305227184831,-17.520407824327556,8.8385752865323,1.650504524939897
8.822092975123171,-11.856168096723927,12.736389503098325,-13.152963067339535,5.203617628672996,34.339074248958624,23.94576268207101,32.49076467385107,2.174123212492942,17.65220133955591,14.407530988465254,-8.59457014758472,-7.16032974664077,29.913927304711887,-27.605970115097275,22.020966189260033,-9.7922539721976,-5.1700725214235606,-18.51133300765758,4.359654335492857,-1.138629350462646,10.576825467090641,32.33489091369636,16.693256784894633,20.542523842322943,28.275950785158933,21.498796975033375,8.931500818805437,1.840010630777909,11.178629099900732
2.006475568387048,32.31775346966694,-5.273127101642147,13.31234524394798,16.731775439041737,-12.690388333068427,-16.967591196197493,2.9901690793853395,9.911529792282023,7.370124426214797,19.434016865428568,-10.250744064087698,17.537439018460955,-9.592744212102465,-2.22093046380596,-7.8410148999581715,15.986548924203166,-4.057150083931666,-17.604925230178452,8.922629944526744,14.180348916370058,-11.920402269868447,-0.3180587484296092,2.926456375882556,3.9848523771774635,7.32920427051259,11.64195323440168,-12.842779066655808,-11.926930152254242,-2.61692197934592
-12.984762000326421,1.7925555426785598,-10.547807393533823,9.925528466629924,-6.678062391678873,5.4493898927612845,5.028683985917425,4.935474497624777,16.77706048887556,4.939650083103446,-15.186372766853166,0.39603880684419296,-7.653739226746574,13.007594807897105,-5.206760485383303,-2.9660049701265643,0.6914362689728076,6.085371237324419,-10.773227730156595,16.958737608630546,2.7606830080822444,-11.502842738271905,2.880009069351071,-2.5988489902217147,16.522836363041073,-11.144410905922076,16.95059349101734,13.355376706246869,22.842713350106443,3.583831399925794
-21.18286300096828,30.49702225348425,-19.40388376892242,5.701760696655444,-10.527786504497023,7.318562354428802,2.1844624631918683,-6.339840674856579,-20.114316959815845,4.102684218241823,21.56549546818026,-4.031630151822923,-11.849457624534379,-2.7828328338373423,0.19296864167260683,1.7568100109477913,6.465966296684082,-3.567357239714386,-9.795528688714821,1.1579158615602725,-1.428078000869301,-8.188257700261234,-4.799088963671767,23.331179820572636,1.1060306252423437,-8.832680200438134,-6.016341120970649,0.680192064864588,-8.135451591425754,16.24921060958102
23.901176138403624,-26.47769418969212,-1.13149223628942,5.19817635933732,2.9660954302826528,-10.169484620581539,13.537109190291021,4.443490747751367,6.866722878323401,1.0079105446390404,-4.497714526024734,-18.2374404236355,-27.795262799552617,6.628471760495191,-12.389983388797178,-1.36518494320002,5.040341198841334,10.912426324803208,3.600499904710835,11.75394750562727,2.914437004276761,-6.470792325026677,-0.9226653778725843,22.95503784800156,4.758725869716751,8.479097816527913,-13.07100564614355,2.401643979648099,2.0653709893069547,-3.8203697075312553
19.50942602887419,-7.266411421302601,3.6699995184715455,15.368706643259216,-0.15410873749407006,-0.3212418482587389,-3.047668561822694,-5.194760277022104,8.12982266538429,1.7101625579060458,-15.980864524836482,-16.016316467361637,-7.438026586203487,-9.477714673781229,9.97624490037011,-3.9775020310754394,0.9452229617046243,24.506940596005624,-11.238128040257806,-20.446853198377948,26.089235925749865,-4.4508599266620985,13.235396809267579,-11.721080860577977,-9.157017485281632,3.954536235715277,3.3638530565170495,16.018760315623812,-29.848902261257408,8.897670117540432
-6.745157221572785,24.284435053883797,-33.107269238392426,6.434709965484937,22.30729384362081,12.469416325710982,15.15796723367397,-11.667318917498907,-6.516383613716698,-18.87113170716569,11.670440587395861,-16.996875601374718,0.6485193383668219,-7.255552218135406,-16.982019413138687,-2.697351204087154,7.538550010302488,14.033854227521664,2.419874532975012,4.521049795344451,24.409542010231746,-2.875748473026783,-4.308510800017261,1.25536464150238,-2.2597715438334007,-4.2706538911784255,4.335820590977786,-12.350421369808089,2.8662821637257,0.3573401088886255
-14.073482200828106,12.31353075704078,1.9489344497498535,52.875668509372545,-28.499449888583626,-13.391494156613131,27.231665662117887,10.412623134730215,8.219013120118113,-6.340391542312938,14.197328286608062,6.545547097196669,0.2667439835446741,4.466076651605042,28.617748512288856,22.87862493939588,-7.877278981676809,4.922064662889949,7.609274416119719,-1.1975291021153165,5.459431419856054,-10.187881091434601,6.854186198522764,-14.585828735133004,-17.864929452796392,3.744913201484495,8.369587732310539,13.384284333702293,25.10111089701796,-0.7349699910265493
8.489158409571731,5.321607580094046,4.055704316753887,-8.015487561858546,-9.74389477525453,-15.424032547399282,-17.55271103021756,-7.155011028122393,-0.5970506115938314,-2.9720175198957683,-13.033626278823359,-5.720064253490025,4.649296732832111,0.0986388572077058,1.4886069670228126,-1.4158909382410139,16.172701712335847,13.124687814304927,-6.479097036542205,4.468352954558153,0.08926752189294063,-2.45293159169638,-1.2601195344151728,-9.590203102298046,4.942978887379774,2.7624068177696497,22.24695364111699,15.484049113426632,18.039007664973514,9.774645916105843
