,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.017608277,0.0,0.0,0.0,1.2212701,0.0,0.0,0.0,0.11633335,0.0,0.23210911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493658,0.0,0.0,0.0
1,0.083891116,0.5664792,0.0,1.1306608,0.0,1.7538699,0.0,1.7462451,0.0,0.0,0.0,0.0,0.0,0.0,1.4826982,1.0403382,1.0028293,1.9286231,0.0,0.0,0.0,0.0,0.0,2.824507,2.0730498
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51863295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25339022,0.0,0.0,0.30968747,0.0,0.38761455,0.0,0.0,0.0
3,0.0,0.0,1.3656185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97615683,0.082443744,0.0,0.0,0.0,0.0,0.0,0.0,2.8663433,0.0,0.34405646,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.8036077,0.0,0.52229697,1.2260845,1.2741246,0.0,0.0,0.0,1.4941574,0.0,0.0,0.0,0.0,0.0,0.0,0.19923744,0.0,1.9105473,0.0,0.0,0.0
5,0.07686549,0.0,0.0,0.78077114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1862935,0.4893125,0.0,0.5144685,0.0,0.0,0.0,0.1225621,0.34081137,1.8052943,0.0,0.0,0.0
6,1.179308,0.0,0.0,0.0,0.0,0.0,0.0,1.8144135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52669173,0.0,0.0,3.023478
7,0.0,0.0,1.611447,0.0,0.0,0.0,0.33188435,1.0904948,0.7580941,0.0,0.07526665,0.0,0.53156346,0.0,0.0,0.0,1.1366043,0.0,0.0,3.0559385,0.0,0.52963424,0.0,0.0,0.0
8,0.0,0.091409795,0.0,0.0,0.0,0.0,0.4584903,0.0,0.0,0.0,0.0,0.0,0.71190214,0.0,0.0,0.0,0.0,0.0,0.71401894,0.0,0.0,2.3209085,0.0,0.0,0.029653147
9,0.39150935,2.6926181,0.0,0.0,0.0,0.6189288,0.0,0.0,0.0,0.0,1.1094544,0.0,0.59603596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2708951,0.0,0.0,0.0
10,3.3880231,0.0,0.0,0.0,0.0,0.0,1.6793343,0.0,2.1080985,0.0,3.5673218,0.0,4.3526926,0.0,0.0,0.0,0.0,0.0,0.0,1.5632509,0.0,2.6785798,0.0,2.51033,0.0
11,0.92109966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5105062,0.0,0.0,0.0,0.0,0.0,0.51323843,0.0,0.0,0.0,1.8902864,0.0,1.2485275,0.0,0.0,0.0
12,0.93910027,0.0,0.0,0.0,0.0,0.0,1.0808398,0.19483076,0.0,0.0,0.0,0.0,0.7465737,0.0,0.0,0.0,0.0,0.0,0.4449635,0.0,0.0,0.13659322,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61579484,0.65842396,0.0,0.0,0.0,0.0,0.028351212,0.0,0.0,0.0,0.29697588,0.74029195,0.0,0.0,0.0,1.574868
14,0.0,0.4002267,0.0,0.25602973,1.0182484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75446045,0.0,0.0,0.0062994603,1.1800896,1.0863373,0.4166113,0.0,0.4913519,1.9860429,0.0,0.0,0.3827956
15,0.0,0.0,0.0,0.35361505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093725,0.0,0.0,0.0,0.241817,0.0,0.0,1.8388187,0.0,0.648944,0.0,1.9741747,0.0
16,0.31972083,0.0,0.0,0.0,0.0,0.0,0.14486058,0.0,0.0,0.0,0.0,0.0,0.6633401,0.0,0.0,0.6493069,0.7518549,0.0,0.0,0.40443674,0.0,1.0397925,0.0,0.0,0.9758596
17,0.0,0.0,0.0,0.0,0.0,3.0910697,0.0,0.0,0.0,0.0,0.3384403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8641318,0.0,1.9127485,0.0
18,0.0,0.0,0.0,0.0,0.9037441,0.0,2.7931557,0.25556624,0.0,0.27030993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29244408,0.26377615,0.7015375,0.18455608
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03912686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3607976,0.0,0.0,0.0,0.0,1.0774542,1.8026265,0.0,0.0,0.0
20,0.0,1.9282179,0.0,0.0,0.0,0.0,0.24481983,0.58202726,0.0,0.0,0.0,0.24548656,0.0,0.0,0.24698855,0.0,0.26046085,0.0,0.0,0.0,2.2306259,0.0,0.50654465,0.0,0.0
21,0.80550003,0.7214572,0.0,1.6722789,0.0,0.0,0.82428825,0.71609145,1.1449771,0.0,0.0,0.0,0.0,1.2473747,2.554099,1.2766757,1.9563819,0.0,0.0,2.82421,0.0,0.0,0.0,0.22822328,0.82734555
22,0.0,0.0,0.0,0.0,0.0,0.0,0.016926361,0.0,0.0,0.0,0.2688251,0.0,0.32790703,0.0,0.0,0.0,0.5071408,0.0,0.7405357,0.0,1.3682009,1.430665,0.0,0.0,0.98870456
23,0.0,0.993422,0.57627845,0.028328527,1.0508399,0.7715477,0.0,0.20835368,2.4108567,0.8297815,0.0,0.4858772,0.78180027,0.09181948,0.0,0.0,0.0,0.0,0.0,0.0,0.26770833,2.0770538,0.0049313596,0.0,0.0
24,0.0,0.0,0.0,0.0,2.2760475,0.0,0.8405003,1.6015648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29455853,0.0,0.0,0.30479926,0.8333922,0.0,0.0,0.2710689
25,0.40645254,1.3618267,0.0,0.0,0.0,0.37046352,0.8465955,0.0,0.0,0.0,0.1135559,0.0,1.7230787,0.0,0.0,0.0,0.0,0.0,0.0,0.3667996,0.0,1.0642353,1.1670198,0.0,0.0
26,1.0132073,0.0,0.0,0.0,0.34403205,1.729466,0.0,0.53067434,0.0,0.0,0.5130391,0.0,1.4139401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.7184764,1.1373897,0.0,0.0,0.0,0.84913826,1.8016503,0.0,3.340024,0.0,0.0,0.0,0.8471467,1.5301889,0.0,1.7467824,0.0,0.0,0.0,1.6676427,0.0,1.9094907,0.0,0.0,0.0
28,1.9504156,0.0,0.0,0.0,0.0,0.0,0.82010293,0.0,0.0,0.0,0.3729903,1.0502745,0.0,0.0,0.0,0.486343,0.0,0.38874334,0.7117167,0.0,0.0,0.0,0.0,0.0,2.208309
29,0.0,0.0,4.1089883,0.0,0.0,0.60746384,0.0,0.03583162,0.0,0.05910046,1.2064807,0.0,0.10316612,0.0,0.0,0.24058864,0.0,0.0,5.185234,0.0,0.0,3.7690773,0.0,0.0,0.2072316
30,0.0,0.0,0.69172025,0.0,0.99303687,0.0,0.0,0.76578516,0.0,0.0,1.5163245,0.0,1.535644,0.0,0.0,0.0,0.0,2.413247,0.0,1.8460994,1.0459293,0.0,0.5408621,0.0,0.0
31,0.0,0.0,0.0,0.0,0.7741921,0.0,0.0,0.0,0.0,0.06323917,0.30916157,0.0,3.0016603,0.0,0.0,0.0,0.0,0.0,0.0,0.7265772,0.0,2.1679237,0.0,0.0,0.0
32,0.0,0.24695869,0.0,0.0,0.0,2.589141,0.20481063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.26601505,0.0,1.1193445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43334356,0.0,0.29982156,0.0,0.0,0.0,0.6315463,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.48201346,0.0,1.3565316,0.0,2.0055833,0.5849874,0.0,0.5814264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0402975,0.0,0.42312416,0.0,0.0,0.8041658
35,0.0,0.0,0.0,0.9433824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75471485,1.9380988,0.0,0.7544999,0.0,2.9403045,0.0,0.0,0.23364672,0.0,0.36918294,0.0,0.0,0.0
36,0.24082349,0.0,0.0,1.5519441,0.0,1.5883255,1.8864653,0.0,0.47956654,0.0,0.0,1.4049591,0.5860182,1.0146121,0.0,0.6546156,0.0,0.0,0.0,0.0,0.0,0.7897616,1.4638493,0.0,0.0
37,0.0,1.0289061,0.0,1.5088549,0.0,0.0,0.0,2.170044,0.0,0.0,0.0,0.0,0.0,0.0,0.42129993,0.0,0.0,0.0,0.0,0.0,3.0209887,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.27112007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23968346,0.0,0.0,2.8438509,0.0,0.0,0.0
39,0.0,0.0,1.1506147,0.673177,0.0,0.0,0.0,0.0,0.0,0.0,0.08381667,0.0,0.0,0.0,0.0,0.4223217,0.0,0.17429706,0.47044027,0.0,1.3877093,0.0,0.0,0.15643619,0.0
40,0.77420557,0.7805666,0.0,0.0,0.0,0.0,0.006961477,0.0,0.0,0.24995776,0.0,0.0,2.7432747,0.0,0.0,0.0,0.0,0.0,0.0,0.34887573,0.0,1.4937413,0.0,0.50496054,0.0
