,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.415958,13.501411,7.529096,20.13707,22.410818,15.170998,8.01747,10.620773,9.285474,11.318104,24.057789,10.821662,22.7766,14.938,13.032951,7.447245,17.28947,12.491135,70.72338,10.380195,26.496363,16.548891,16.813503,14.306106,25.611444
1,14.126114,14.360652,9.710295,21.00468,27.619268,16.811792,10.52229,13.55748,14.875842,14.540731,22.256207,15.792715,26.141537,18.905628,17.797709,8.263708,19.930378,20.050625,87.14831,11.957582,31.738441,16.794525,14.807243,19.735216,28.813368
2,8.379769,12.078409,8.650465,19.219007,19.522047,10.453708,12.004201,11.41426,8.198851,7.541902,22.594814,12.498297,21.536005,14.931328,14.062187,3.4699788,20.298634,8.514773,82.78933,1.2291943,23.817446,20.233599,14.334749,11.292822,26.055891
3,13.436558,15.884047,6.611118,17.727507,17.741081,12.358709,7.53453,12.744564,9.616338,8.695073,21.826101,9.2722435,21.51605,9.848791,11.803564,6.462828,18.487251,11.70328,90.52116,6.8902326,24.973742,17.588732,13.260029,14.538941,26.472994
4,11.683737,16.186253,7.4060044,18.336756,20.70541,11.869412,10.124383,12.3848295,7.7788477,13.687967,21.583815,13.976078,26.133816,13.497244,9.08496,6.7293906,18.551743,6.761347,74.29424,8.028277,25.244247,18.088923,14.885861,7.192624,24.403917
5,11.755097,11.660471,7.276473,20.877056,22.379236,13.360171,10.012842,11.012328,10.338386,10.569912,23.143976,9.666587,23.233894,13.978125,17.715515,8.951194,17.57605,8.625574,71.50162,3.151213,24.163387,20.05908,15.996945,11.614269,25.66521
6,14.141507,15.049669,8.987356,23.211658,20.89696,15.676089,11.374527,8.1287985,9.59614,14.204602,21.65156,9.73052,23.802813,12.799122,11.837103,9.423564,13.340266,15.58688,80.884766,0.0,23.123543,16.99853,17.630991,13.435731,27.828035
7,7.4976635,11.602148,7.244822,18.2523,19.537943,9.845305,9.702368,9.020386,10.063464,9.153055,24.14036,9.545724,21.050486,11.476316,8.750609,4.869251,13.8219,8.909353,63.428955,7.51479,23.254677,18.181734,12.080553,9.98363,24.661407
8,12.148893,14.718624,6.9478874,20.263203,17.869534,15.044859,8.69367,11.946503,15.258967,14.228525,20.207083,15.357962,24.24161,14.505081,11.706355,6.1344056,17.496513,11.770056,87.27483,5.677818,29.168835,17.029842,18.819191,11.896646,29.417097
